#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IARS2	POLR1B	9606.ENSP00000355889	9606.ENSP00000444136	0.081	0	0	0	0.220	0.066	0	0.265	0.442
IARS2	TIMM50	9606.ENSP00000355889	9606.ENSP00000445806	0	0	0	0	0.061	0	0	0.458	0.470
IARS2	MTO1	9606.ENSP00000355889	9606.ENSP00000402038	0	0	0	0	0.097	0.316	0	0.250	0.496
IARS2	MRPS22	9606.ENSP00000355889	9606.ENSP00000418008	0	0	0	0	0.104	0	0	0.478	0.512
IARS2	YRDC	9606.ENSP00000355889	9606.ENSP00000362135	0.117	0	0	0	0.056	0	0	0.485	0.533
IARS2	QRSL1	9606.ENSP00000355889	9606.ENSP00000358042	0.102	0.213	0	0	0.147	0	0	0.326	0.540
IARS2	PNPT1	9606.ENSP00000355889	9606.ENSP00000400646	0.057	0	0	0	0.271	0	0	0.417	0.565
IARS2	VARS2	9606.ENSP00000355889	9606.ENSP00000441000	0.110	0	0	0.592	0.670	0.103	0	0.550	0.865
IARS2	LARS2	9606.ENSP00000355889	9606.ENSP00000498867	0.106	0	0	0.550	0.450	0.094	0	0.964	0.982
IARS2	RARS2	9606.ENSP00000355889	9606.ENSP00000358549	0.111	0	0	0	0.415	0.169	0	0.973	0.987
IARS2	LARS1	9606.ENSP00000355889	9606.ENSP00000377954	0.106	0	0	0	0.442	0.094	0	0.992	0.996
IBA57	SLC25A38	9606.ENSP00000355672	9606.ENSP00000497532	0	0	0	0	0.066	0	0	0.414	0.429
IBA57	SDHAF1	9606.ENSP00000355672	9606.ENSP00000368165	0	0	0	0	0	0	0	0.444	0.444
IBA57	ZFYVE27	9606.ENSP00000355672	9606.ENSP00000409594	0	0	0	0	0	0	0	0.453	0.453
IBA57	REEP2	9606.ENSP00000355672	9606.ENSP00000367590	0	0	0	0	0	0	0	0.540	0.540
IBA57	LYRM4	9606.ENSP00000355672	9606.ENSP00000443900	0	0	0	0	0.067	0	0	0.811	0.816
IBA57	NFU1	9606.ENSP00000355672	9606.ENSP00000387219	0	0	0	0	0.124	0	0	0.896	0.905
ICOS	TBX21	9606.ENSP00000319476	9606.ENSP00000177694	0	0	0	0	0.222	0	0	0.723	0.775
ICOS	TNFRSF13B	9606.ENSP00000319476	9606.ENSP00000261652	0	0	0	0	0.063	0	0	0.829	0.832
ICOS	PTPN22	9606.ENSP00000319476	9606.ENSP00000352833	0	0	0	0	0.231	0	0	0.257	0.404
ICOS	IL23R	9606.ENSP00000319476	9606.ENSP00000321345	0	0	0	0	0.087	0	0	0.430	0.457
ICOS	IL17F	9606.ENSP00000319476	9606.ENSP00000337432	0	0	0	0	0.101	0	0	0.434	0.469
ICOS	TLR7	9606.ENSP00000319476	9606.ENSP00000370034	0	0	0	0	0.161	0	0	0.398	0.473
ICOS	TBK1	9606.ENSP00000319476	9606.ENSP00000329967	0	0	0	0	0.068	0.301	0	0.488	0.638
ICOS	IL21	9606.ENSP00000319476	9606.ENSP00000497915	0	0	0.410	0	0.159	0	0	0.650	0.811
ICOS	IL21R	9606.ENSP00000319476	9606.ENSP00000338010	0	0	0.220	0	0.368	0	0	0.687	0.832
